@relation d159-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea33+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R33

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute class {1,2} 

@data
0.421598,1,0.276728,1,0.655354,0.66667,0.512839,0.98522,0.420306,0.037037,0.50678,0.0025,0.250001,0,0.105263,0.0625,0,0.181818,0.199996,0.199996,0.1,0.428584,0,0,0.285717,0.166669,0.571446,0,0,0.142858,0,0,1
0.356417,0.11111,0.223928,0.41688,0.702168,0.875,0.45903,0.4532,0.47818,1,0.56248,0.95577,0.250001,0,0.105263,0.124999,0,0.181818,0.199996,0.199996,0.1,0.428584,0,0,0.285717,0.166669,0.571446,0,0,0,0,0,1
0.286147,0,0.119798,0,0.770261,0.95833,0.411129,0.59551,0.52883,0.69136,0.62054,1,0.250001,0,0.105263,0.124999,0,0.181818,0.199996,0.199996,0.1,0.285717,0,0,0.285717,0.166669,0.714307,0,0,0,0,0,1
0.3217,0.92222,0.136617,0.91816,0.697914,0.29167,0.532218,0.98522,0.491756,0,0.62068,0.0025,0.250001,0,0.105263,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0,0.285717,0.166669,0.714307,0,0,0,0,0,1
0.27684,0.7,0.092532,0.80563,0.761742,0.25,0.533422,0.44335,0.536065,0.39506,0.67631,0,0.125001,0,0.157898,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0,0.285717,0.166669,0.714307,0,0,0,0,0,1
0.27684,0.066667,0.092532,0.26343,0.761742,0.70833,0.533422,0.67324,0.536065,0.79012,0.67631,0.95192,0.125001,0,0.157898,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0,0.285717,0.166669,0.714307,0,0,0,0,0,1
0.30562,0,0.107031,0,0.697914,0.95833,0.493736,0.59551,0.536968,0.69136,0.67454,1,0.250001,0,0.157898,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0,0.142858,0.166669,0.714307,0,0,0,0,0,1
0.351339,0.11111,0.147064,0.42967,0.612805,0.79167,0.511431,0.60482,0.477277,0.69136,0.62029,0.067885,0.250001,0,0.157898,0.0625,0,0.090909,0.199996,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.714307,0,0,0,0,0,1
0.413139,0,0.203917,0,0.55322,0.95833,0.576812,0.59551,0.404032,0.69136,0.56481,1,0.250001,0,0.105263,0.0625,0,0.090909,0.199996,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.714307,0,0,0,0,0,1
0.46647,0.32222,0.295291,0.67775,0.480873,0.875,0.558107,0.76628,0.382319,0.38272,0.50661,0.030385,0.37501,0,0.105263,0.0625,0,0.090909,0.199996,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.571446,0,0,0,0,0,1
0.508797,0.45556,0.324877,0.76982,0.497899,1,0.543382,0,0.361519,0.50617,0.44886,0,0.500013,0,0.105263,0.0625,0,0.090909,0,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.571446,0,0,0,0,0,1
0.508797,0.11111,0.324877,0.4578,0.497899,0.83333,0.543382,0.55665,0.361519,0.91358,0.44886,0.95962,0.500013,0,0.105263,0.0625,0,0.090909,0,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.571446,0,0,0,0,0,1
0.500338,0,0.2776,0,0.506407,0.95833,0.560872,0.59551,0.338914,0.69136,0.45143,1,0.500013,0,0.052632,0.0625,0,0.090909,0,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.714307,0,0,0,0,0,1
0.500338,0.92222,0.2776,0.91816,0.506407,0.29167,0.560872,0.98522,0.338914,0,0.45143,0.0025,0.500013,0,0.052632,0.0625,0,0.090909,0,0.199996,0.1,0.571446,0.199996,0,0.142858,0.166669,0.714307,0,0,0,0,0,1
0.50372,0.11111,0.278177,0.41688,0.514925,0.875,0.562015,0.4532,0.347954,1,0.45143,0.95577,0.500013,0,0.052632,0.0625,0,0.090909,0,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.714307,0,0,0.142858,0,0,1
0.477484,0.92222,0.26773,0.91816,0.540459,0.29167,0.605936,0.98522,0.330776,0,0.45323,0.0025,0.37501,0,0.052632,0.0625,0,0.090909,0,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.714307,0,0,0.142858,0,0.166669,1
0.507112,0.7,0.325171,0.80563,0.570246,0.25,0.523197,0.44335,0.309977,0.39506,0.39783,0,0.37501,0,0.052632,0.0625,0,0.181818,0,0.199996,0,0.428584,0.199996,0,0.142858,0.166669,0.714307,0,0,0.142858,0,0.166669,1
0.577371,0.71111,0.429301,0.81074,0.502153,0,0.571098,0.7006,0.259327,0.098765,0.33977,0.0275,0.37501,0,0.052632,0.0625,0,0.181818,0,0.199996,0,0.571446,0.199996,0,0.142858,0.166669,0.571446,0,0,0.142858,0,0.166669,1
0.639182,0.92222,0.484705,0.91816,0.451086,0.29167,0.617845,0.98522,0.208687,0,0.33597,0.0025,0.37501,0,0.052632,0.0625,0,0.181818,0,0.199996,0,0.714307,0.199996,0,0.142858,0,0.571446,0,0,0.142858,0,0.166669,1
0.692512,0.7,0.576079,0.80563,0.378749,0.25,0.59915,0.44335,0.186984,0.39506,0.27777,0,0.500013,0,0.052632,0.0625,0,0.181818,0,0.199996,0,0.714307,0.199996,0,0.142858,0,0.428584,0,0,0.142858,0,0.166669,1
0.676432,0.7,0.549967,0.80563,0.35747,0.25,0.568342,0.44335,0.219533,0.39506,0.27978,0,0.500013,0,0.052632,0.0625,0,0.181818,0,0.199996,0,0.714307,0.199996,0.142858,0,0,0.428584,0,0,0.142858,0,0.166669,1
0.673888,1,0.534597,1,0.31491,0.66667,0.651551,0.98522,0.215921,0.037037,0.28164,0.0025,0.500013,0,0.052632,0.0625,0,0.090909,0,0.199996,0,0.714307,0.199996,0.142858,0,0,0.428584,0,0.142858,0.142858,0,0.166669,1
0.73908,0,0.587386,0,0.268097,0.95833,0.70536,0.59551,0.158047,0.69136,0.22593,1,0.500013,0,0.052632,0,0,0.090909,0,0.199996,0,0.714307,0.199996,0.142858,0,0,0.428584,0,0.142858,0.285717,0,0.166669,1
0.73908,0,0.587386,0,0.268097,0.95833,0.70536,0.59551,0.158047,0.69136,0.22593,1,0.500013,0,0.052632,0,0,0.090909,0,0.199996,0,0.714307,0.199996,0.142858,0,0,0.428584,0,0.142858,0.285717,0,0.166669,1
0.695894,0.96667,0.564183,0.92327,0.289377,0.375,0.682696,0.99453,0.169796,0.12346,0.22759,0.0025,0.500013,0,0.052632,0,0,0.090909,0,0.199996,0,0.571446,0.199996,0.142858,0,0,0.428584,0,0.142858,0.285717,0,0.333338,1
0.757705,0.35556,0.621036,0.71356,0.229802,0.5,0.748077,0.80077,0.096541,0.16049,0.17211,0.030962,0.500013,0,0,0,0,0.090909,0,0.199996,0,0.714307,0.199996,0.142858,0,0,0.428584,0,0.142858,0.285717,0,0.333338,1
0.695894,0.45556,0.565632,0.76982,0.280869,1,0.70133,0,0.147191,0.50617,0.17591,0,0.500013,0,0,0,0,0.090909,0,0.199996,0,0.571446,0.199996,0.142858,0,0.166669,0.428584,0,0.142858,0.285717,0,0.333338,1
0.70182,0.92222,0.556056,0.91816,0.276615,0.29167,0.714514,0.98522,0.123672,0,0.17757,0.0025,0.37501,0.333326,0,0,0,0.090909,0,0.199996,0,0.571446,0.199996,0.142858,0,0.166669,0.428584,0,0.142858,0.285717,0,0.333338,1
0.682357,0.92222,0.551416,0.91816,0.378749,0.29167,0.628407,0.98522,0.153522,0,0.17597,0.0025,0.37501,0.333326,0,0,0,0.181818,0,0.199996,0,0.571446,0,0.142858,0,0.166669,0.428584,0,0.142858,0.285717,0,0.333338,1
0.646793,0.7,0.534597,0.80563,0.451086,0.25,0.507328,0.44335,0.190596,0.39506,0.17582,0,0.37501,0.333326,0,0,0,0.272732,0,0.199996,0,0.428584,0,0.142858,0,0.166669,0.428584,0,0.142858,0.285717,0,0.333338,1
0.624787,0.11111,0.513125,0.44757,0.514925,0.66667,0.493675,0.5156,0.20055,0.82716,0.17769,0.065,0.250001,0.333326,0,0,0,0.272732,0,0.199996,0,0.428584,0,0.142858,0,0.166669,0.428584,0.1,0.142858,0.285717,0,0.333338,1
0.601932,0.42222,0.518638,0.63427,0.493645,0.58333,0.562087,0.67707,0.176128,0.45679,0.18004,0.031923,0.125001,0.333326,0,0,0,0.272732,0,0.199996,0,0.428584,0,0.142858,0,0.166669,0.428584,0.1,0.142858,0.285717,0.333326,0.333338,1
0.525737,0.96667,0.405227,0.92327,0.523433,0.375,0.514186,0.99453,0.224058,0.12346,0.2381,0.0025,0.125001,0.333326,0,0,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.166669,0.571446,0.1,0.142858,0.285717,0.333326,0.333338,1
0.534196,0,0.457144,0,0.510671,0.95833,0.50941,0.59551,0.240343,0.69136,0.23575,1,0.125001,0.333326,0,0.0625,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.166669,0.428584,0.1,0.142858,0.285717,0.333326,0.333338,1
0.542665,0.35556,0.504433,0.71356,0.502153,0.5,0.491919,0.80077,0.262949,0.16049,0.23317,0.030962,0.125001,0.333326,0.052632,0.0625,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.166669,0.285717,0.1,0.142858,0.285717,0.333326,0.333338,1
0.49949,0.92222,0.496601,0.91816,0.468112,0.29167,0.492593,0.98522,0.258424,0,0.23538,0.0025,0.125001,0.333326,0.052632,0.0625,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.166669,0.285717,0.1,0.142858,0.142858,0.666653,0.333338,1
0.507112,0.11111,0.502973,0.42967,0.519179,0.79167,0.394179,0.60482,0.283749,0.69136,0.23358,0.067885,0.125001,0.333326,0.052632,0.0625,0,0.363643,0,0,0,0.428584,0,0.142858,0,0.166669,0.285717,0.1,0.142858,0.142858,0.666653,0.166669,1
0.480865,0.77778,0.4644,0.72123,0.497899,0.20833,0.46851,0.55063,0.297314,0.074074,0.23753,0.028462,0.125001,0.333326,0.052632,0.0625,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.333338,0.285717,0.1,0.142858,0.142858,0.666653,0.166669,1
0.480865,0.45556,0.4644,0.76982,0.497899,1,0.46851,0,0.297314,0.50617,0.23753,0,0.125001,0.333326,0.052632,0.0625,0,0.272732,0,0,0,0.428584,0,0.142858,0,0.333338,0.285717,0.1,0.142858,0.142858,0.666653,0.166669,1
0.441919,0.45556,0.430173,0.76982,0.557474,1,0.38826,0,0.336205,0.50617,0.23925,0,0.125001,0.333326,0.052632,0.0625,0,0.272732,0,0,0,0.285717,0,0.142858,0,0.333338,0.285717,0.2,0.142858,0.142858,0.666653,0.166669,1
0.423295,0.41111,0.426109,0.61637,0.634075,0.875,0.333767,0.33224,0.344342,0.53086,0.23925,0.032115,0,0.333326,0.052632,0.0625,0,0.363643,0,0,0,0.285717,0,0.142858,0,0.333338,0.285717,0.2,0.142858,0.142858,0.666653,0.166669,1
0.59854,0.42222,0.576362,0.63427,0.412791,0.58333,0.727964,0.67707,0.219533,0.45679,0.28343,0.031923,0.250001,0,0.052632,0.0625,0.333338,0.090909,0.199996,0.199996,0,0.571446,0,0,0.571446,0,0.285717,0,0.285717,0,0,0,1
0.582459,0.92222,0.550261,0.91816,0.391511,0.29167,0.697156,0.98522,0.252092,0,0.28544,0.0025,0.250001,0,0.052632,0.0625,0.333338,0.090909,0.199996,0.199996,0,0.571446,0,0.142858,0.428584,0,0.285717,0,0.285717,0,0,0,1
0.617165,0.81111,0.637572,0.95141,0.395765,0.041667,0.623968,0.89765,0.238527,0.037037,0.22724,0.006731,0.250001,0,0.052632,0.0625,0.333338,0.181818,0.199996,0.199996,0,0.571446,0,0.142858,0.428584,0,0.142858,0,0.285717,0,0,0,1
0.601084,0,0.607985,0,0.395765,0.95833,0.585496,0.59551,0.283749,0.69136,0.2811,1,0.250001,0,0.105263,0.0625,0.333338,0.181818,0.199996,0.199996,0,0.571446,0,0.142858,0.285717,0,0.142858,0,0.285717,0,0,0,1
0.66034,0.7,0.650328,0.80563,0.417045,0.25,0.637356,0.44335,0.234012,0.39506,0.22349,0,0.250001,0,0.105263,0.0625,0.333338,0.181818,0,0.199996,0,0.714307,0,0.142858,0.285717,0,0.142858,0,0.285717,0,0,0,1
0.611239,0.32222,0.617844,0.67775,0.400019,0.875,0.614682,0.76628,0.243052,0.38272,0.22515,0.030385,0.250001,0,0.105263,0.0625,0.333338,0.181818,0,0,0,0.714307,0,0.142858,0.285717,0,0.142858,0,0.285717,0,0,0.166669,1
0.584993,0.11111,0.581296,0.4578,0.365978,0.83333,0.678053,0.55665,0.266561,0.91358,0.22893,0.95962,0.250001,0,0.105263,0.0625,0.333338,0.090909,0,0,0,0.714307,0,0.285717,0.285717,0,0.142858,0,0.285717,0,0,0.166669,1
0.650185,0.92222,0.638726,0.91816,0.31491,0.29167,0.744587,0.98522,0.202356,0,0.17345,0.0025,0.250001,0,0.052632,0.0625,0.333338,0.090909,0,0,0,0.714307,0,0.285717,0.285717,0,0.142858,0,0.285717,0.142858,0,0.166669,1
0.679813,0.92222,0.674696,0.91816,0.259589,0.29167,0.771691,0.98522,0.171602,0,0.17199,0.0025,0.250001,0,0.052632,0.0625,0.500018,0.090909,0,0,0,0.714307,0,0.285717,0.285717,0,0.142858,0,0.142858,0.142858,0,0.166669,1
0.662884,0.7,0.661929,0.80563,0.255336,0.25,0.705095,0.44335,0.20055,0.39506,0.17184,0,0.37501,0,0.052632,0.0625,0.500018,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0.142858,0,0.142858,0.142858,0,0.166669,1
0.63156,0.32222,0.650916,0.67775,0.255336,0.875,0.717677,0.76628,0.202356,0.38272,0.1738,0.030385,0.37501,0,0.052632,0.0625,0.333338,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0.142858,0,0.142858,0.142858,0.333326,0.166669,1
0.652719,0.11111,0.67035,0.44757,0.221284,0.66667,0.688951,0.5156,0.19783,0.82716,0.17194,0.065,0.500013,0,0.052632,0.0625,0.333338,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0.142858,0,0,0.142858,0.333326,0.166669,1
0.652719,0.45556,0.67035,0.76982,0.221284,1,0.688951,0,0.19783,0.50617,0.17194,0,0.500013,0,0.052632,0.0625,0.333338,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0.142858,0,0,0.142858,0.333326,0.166669,1
0.599388,0.11111,0.609717,0.41688,0.306403,0.875,0.634326,0.4532,0.268377,1,0.22718,0.95577,0.500013,0,0.105263,0.0625,0.166669,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0.142858,0,0,0.142858,0.333326,0.166669,1
0.67304,0.92222,0.714435,0.91816,0.246828,0.29167,0.683369,0.98522,0.226778,0,0.16912,0.0025,0.500013,0,0.105263,0.0625,0.166669,0.090909,0,0,0,0.571446,0,0.285717,0.285717,0,0,0,0,0.285717,0.333326,0.166669,1
0.689968,0.35556,0.727203,0.71356,0.251082,0.5,0.749965,0.80077,0.19783,0.16049,0.16927,0.030962,0.37501,0,0.105263,0.0625,0.166669,0.090909,0,0,0,0.714307,0,0.285717,0.285717,0,0,0,0,0.285717,0.333326,0.166669,1
0.718759,0.11111,0.741702,0.44757,0.187243,0.66667,0.710279,0.5156,0.198733,0.82716,0.1675,0.065,0.500013,0,0.105263,0.0625,0.166669,0.090909,0,0,0,0.714307,0,0.285717,0.142858,0,0,0,0,0.285717,0.333326,0.166669,1
0.715367,0.96667,0.719665,0.92327,0.174481,0.375,0.724606,0.99453,0.189693,0.12346,0.16705,0.0025,0.500013,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.714307,0,0.285717,0.142858,0,0,0,0,0.285717,0.333326,0.166669,1
0.645108,0.81111,0.615523,0.95141,0.242564,0.041667,0.676706,0.89765,0.240343,0.037037,0.22511,0.006731,0.500013,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.571446,0,0.285717,0.142858,0,0.142858,0,0,0.285717,0.333326,0.166669,1
0.645108,0.7,0.615523,0.80563,0.242564,0.25,0.676706,0.44335,0.240343,0.39506,0.22511,0,0.500013,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.571446,0,0.285717,0.142858,0,0.142858,0,0,0.285717,0.333326,0.166669,1
0.591766,0.4,0.52415,0.85422,0.31491,0.041667,0.695411,1,0.262046,0.061728,0.28331,0.040385,0.37501,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.571446,0,0.285717,0.142858,0,0.285717,0,0,0.285717,0.333326,0.166669,1
0.59854,0.7,0.517189,0.80563,0.31491,0.25,0.642061,0.44335,0.272892,0.39506,0.28341,0,0.37501,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.571446,0,0.285717,0,0,0.285717,0.1,0,0.285717,0.333326,0.166669,1
0.64426,0.92222,0.558377,0.91816,0.246828,0.29167,0.664797,0.98522,0.219533,0,0.28122,0.0025,0.37501,0,0.105263,0,0.166669,0.090909,0,0,0.1,0.571446,0.199996,0.142858,0,0,0.285717,0.1,0,0.285717,0.333326,0.166669,1
0.620557,0.11111,0.532854,0.41688,0.153201,0.875,0.734015,0.4532,0.232196,1,0.33898,0.95577,0.37501,0,0.105263,0,0.166669,0,0.199996,0,0.1,0.571446,0.199996,0.142858,0,0,0.285717,0.1,0,0.285717,0.333326,0.166669,1
0.685739,0.96667,0.590283,0.92327,0.102133,0.375,0.80055,0.99453,0.16799,0.12346,0.2835,0.0025,0.37501,0,0.052632,0,0.166669,0,0.199996,0,0.1,0.571446,0.199996,0.142858,0,0,0.285717,0.1,0,0.428584,0.333326,0.166669,1
0.67728,0.92222,0.594064,0.91816,0.0766,0.29167,0.789784,0.98522,0.170699,0,0.28374,0.0025,0.37501,0,0.052632,0,0.333338,0,0.199996,0,0.1,0.428584,0.199996,0.142858,0,0,0.285717,0.1,0,0.428584,0.333326,0.166669,1
0.726381,0.7,0.626548,0.80563,0.093622,0.25,0.812458,0.44335,0.161659,0.39506,0.28209,0,0.37501,0,0.052632,0,0.333338,0,0.199996,0.199996,0.1,0.428584,0.199996,0.142858,0,0,0.285717,0.1,0,0.428584,0.333326,0,1
0.788181,0.066667,0.679925,0.26343,0.055322,0.70833,0.870176,0.67324,0.101066,0.79012,0.27845,0.95192,0.37501,0,0.052632,0,0.333338,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0,0.285717,0.1,0,0.428584,0.333326,0,1
0.722989,0,0.622484,0,0.106388,0.95833,0.803642,0.59551,0.165282,0.69136,0.33393,1,0.37501,0,0.105263,0,0.333338,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0,0.285717,0.1,0,0.285717,0.333326,0,1
0.688283,0.92222,0.595512,0.91816,0.153201,0.29167,0.791733,0.98522,0.174322,0,0.33534,0.0025,0.37501,0,0.105263,0,0.166669,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0,0.285717,0.1,0,0.285717,0.333326,0.166669,1
0.643412,0,0.551416,0,0.21703,0.95833,0.792947,0.59551,0.21863,0.69136,0.39097,1,0.250001,0,0.157898,0,0.166669,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0,0.285717,0.1,0,0.285717,0.333326,0.166669,1
0.621394,0.41111,0.503267,0.61637,0.293631,0.875,0.744383,0.33224,0.264755,0.53086,0.39257,0.032115,0.250001,0,0.157898,0,0.166669,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0.166669,0.285717,0.1,0,0.285717,0,0.166669,1
0.599388,0.71111,0.481807,0.81074,0.35747,0,0.730729,0.7006,0.274708,0.098765,0.39444,0.0275,0.125001,0,0.157898,0,0.166669,0,0.199996,0.199996,0.1,0.571446,0.199996,0,0,0.166669,0.285717,0.2,0,0.285717,0,0.166669,1
0.553669,0.14444,0.454541,0.54476,0.417045,0.083333,0.70382,0.56322,0.302742,0.67901,0.39606,0.99231,0.125001,0,0.157898,0,0.166669,0,0.199996,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.285717,0,0.166669,1
0.59854,0.96667,0.498627,0.92327,0.353216,0.375,0.702605,0.99453,0.258424,0.12346,0.34043,0.0025,0.250001,0,0.105263,0,0.166669,0,0.199996,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.285717,0,0.166669,1
0.559594,0.81111,0.481219,0.95141,0.417045,0.041667,0.580384,0.89765,0.286458,0.037037,0.34029,0.006731,0.250001,0,0.105263,0,0.166669,0.090909,0.199996,0.199996,0.1,0.428584,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.142858,0,0.166669,1
0.548591,1,0.458887,1,0.408537,0.66667,0.526962,0.98522,0.291886,0.037037,0.3418,0.0025,0.250001,0.333326,0.105263,0,0.166669,0.090909,0.199996,0.199996,0.1,0.285717,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.142858,0,0.166669,1
0.495261,0.92222,0.367514,0.91816,0.480873,0.29167,0.545667,0.98522,0.313588,0,0.4,0.0025,0.125001,0.333326,0.105263,0,0.166669,0.090909,0.199996,0.199996,0.1,0.285717,0.199996,0,0.142858,0.166669,0.428584,0.2,0,0.142858,0,0.166669,1
0.498642,0.11111,0.384921,0.41688,0.497899,0.875,0.518625,0.4532,0.32897,1,0.40022,0.95577,0.125001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.285717,0.199996,0,0.142858,0.166669,0.428584,0.2,0,0.142858,0,0.166669,1
0.551983,0.35556,0.476295,0.71356,0.425552,0.5,0.49993,0.80077,0.307257,0.16049,0.34202,0.030962,0.250001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.285717,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.142858,0,0.166669,1
0.551983,0.11111,0.476295,0.41688,0.425552,0.875,0.49993,0.4532,0.307257,1,0.34202,0.95577,0.250001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.285717,0.199996,0,0.142858,0.166669,0.285717,0.2,0,0.142858,0,0.166669,1
0.622242,0.11111,0.580425,0.42967,0.35747,0.79167,0.547821,0.60482,0.256618,0.69136,0.28397,0.067885,0.250001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.428584,0.199996,0,0.142858,0.166669,0.142858,0.2,0,0.142858,0,0.166669,1
0.599388,0.41111,0.559248,0.61637,0.348952,0.875,0.581323,0.33224,0.268377,0.53086,0.28605,0.032115,0.250001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.1,0,0.142858,0,0.166669,1
0.615469,0.32222,0.571438,0.67775,0.378749,0.875,0.616304,0.76628,0.261143,0.38272,0.28459,0.030385,0.250001,0.333326,0.157898,0,0.166669,0.090909,0.199996,0.199996,0,0.571446,0,0,0.142858,0.333338,0.142858,0.1,0,0.142858,0,0.166669,1
0.636638,0.7,0.581591,0.80563,0.429806,0.25,0.630295,0.44335,0.244858,0.39506,0.2287,0,0.250001,0.333326,0.157898,0,0.166669,0.090909,0,0.199996,0,0.571446,0,0,0.142858,0.333338,0.142858,0.1,0.142858,0.142858,0,0.166669,1
0.594311,0.45556,0.546775,0.76982,0.480873,1,0.548902,0,0.274708,0.50617,0.23042,0,0.250001,0.333326,0.157898,0,0.166669,0.090909,0,0.199996,0,0.571446,0,0,0.142858,0.333338,0.142858,0.2,0.142858,0,0,0.166669,1
0.567216,0.77778,0.526187,0.72123,0.578754,0.20833,0.43858,0.55063,0.309074,0.074074,0.23003,0.028462,0.250001,0.333326,0.157898,0,0,0.181818,0,0.199996,0,0.571446,0,0,0.142858,0.333338,0.142858,0.2,0.142858,0,0,0.166669,1
0.54521,0,0.504716,0,0.510671,0.95833,0.403598,0.59551,0.313588,0.69136,0.23149,1,0.250001,0.333326,0.157898,0,0,0.181818,0,0,0,0.571446,0.199996,0,0.142858,0.333338,0.142858,0.2,0.142858,0,0,0.166669,1
0.548591,0.11111,0.505293,0.41688,0.519179,0.875,0.404741,0.4532,0.322639,1,0.23149,0.95577,0.250001,0.333326,0.157898,0,0,0.181818,0,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.2,0.142858,0.142858,0,0.166669,1
0.548591,0.7,0.506753,0.80563,0.510671,0.25,0.423375,0.44335,0.300023,0.39506,0.17981,0,0.250001,0.333326,0.105263,0,0,0.181818,0,0,0,0.428584,0.199996,0,0.142858,0.500018,0.142858,0.2,0.142858,0.142858,0,0.166669,1
0.553669,0.92222,0.497755,0.91816,0.519179,0.29167,0.40817,0.98522,0.321736,0,0.17987,0.0025,0.250001,0.333326,0.105263,0,0,0.181818,0,0,0,0.428584,0.199996,0,0.142858,0.500018,0.142858,0.2,0.285717,0.142858,0,0,1
0.556213,0.92222,0.512265,0.91816,0.438324,0.29167,0.421691,0.98522,0.298217,0,0.18199,0.0025,0.250001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.500018,0.142858,0.2,0.285717,0.142858,0,0,1
0.621394,0.11111,0.568246,0.42967,0.395765,0.79167,0.469581,0.60482,0.256618,0.69136,0.17819,0.067885,0.250001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.2,0.285717,0.285717,0,0,1
0.622242,0.92222,0.570272,0.91816,0.365978,0.29167,0.511972,0.98522,0.251189,0,0.17817,0.0025,0.250001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.1,0.428584,0.285717,0,0,1
0.629864,0.42222,0.565349,0.63427,0.33619,0.58333,0.501002,0.67707,0.256618,0.45679,0.17826,0.031923,0.250001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0,0.333338,0.142858,0.1,0.571446,0.285717,0,0,1
0.601084,0.41111,0.550839,0.61637,0.400019,0.875,0.540688,0.33224,0.255715,0.53086,0.18003,0.032115,0.125001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.1,0.571446,0.285717,0,0,1
0.601084,0.45556,0.550839,0.76982,0.400019,1,0.540688,0,0.255715,0.50617,0.18003,0,0.125001,0.333326,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.1,0.571446,0.285717,0,0,1
0.573142,0.71111,0.538943,0.81074,0.468112,0,0.513849,0.7006,0.289177,0.098765,0.18024,0.0275,0.125001,0,0.052632,0,0,0.181818,0.199996,0,0,0.428584,0.199996,0,0.142858,0.333338,0.142858,0.2,0.571446,0.285717,0,0,1
0.649337,0.96667,0.652365,0.92327,0.438324,0.375,0.56174,0.99453,0.241246,0.12346,0.12219,0.0025,0.125001,0,0.052632,0,0,0.181818,0.199996,0.199996,0,0.428584,0.199996,0,0.142858,0.333338,0,0.2,0.571446,0.285717,0,0,1
